row_id,text_no,site_code,site,source,object_code,object_type,side,line,direction_code,direction,fs80,fs_category,fs_description,level,locus,n_signs,signs_reading_order,signs_clean,doubtful_positions
656,2033,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,31,9,204 233 59 99 389 65 67 121 342,204 233 59 99 389 65 67 121 342,
657,2034,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-4,31,7,0 123 87 59 65 155 211,0 123 87 59 65 155 211,
658,2035,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-4,31,4,328 328 176 176,328 328 176 176,
659,2038,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,31,6,391 99 212 176 86 161,391 99 212 176 86 161,
660,2039,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,31,3,178 389 15,178 389 15,
661,2040,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,31,3,*230 347 342,230 347 342,1
662,2041,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,32,6,293 123 344 53 87 60,293 123 344 53 87 60,
663,2042,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,31,4,267 99 70 0,267 99 70 0,
664,2043,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,32,6,293 323 323 384 176 176,293 323 323 384 176 176,
665,2044,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,32,6,131 99 87 60 98 0,131 99 87 60 98 0,
666,2045,MD,Mohenjodaro,FEM vol II,1,seal,1,0,1,right-to-left,95,Animals,Tiger to R. facing feeding trough.,-5,31,5,250 264 127 347 342,250 264 127 347 342,
667,2045,MD,Mohenjodaro,FEM vol II,1,seal,2,0,3,single sign,0,No field symbol,No Field Symbol,-5,31,1,88,88,
668,2045,MD,Mohenjodaro,FEM vol II,1,seal,3,9,0,unrecorded,366,"Reptiles, fish, birds",Gharial to L. with fish in jaw,-5,31,0,,,
669,2045,MD,Mohenjodaro,FEM vol II,1,seal,4,9,0,unrecorded,401,"Reptiles, fish, birds",Frog to R.,-5,31,0,,,
670,2046,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,31,6,389 87 59 249 169 342,389 87 59 249 169 342,
671,2047,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,31,2,67 211,67 211,
672,2048,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,33,6,267 99 67 171 8 342,267 99 67 171 8 342,
673,2049,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,31,8,102 288 87 249 180 323 323 29,102 288 87 249 180 323 323 29,
674,2050,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-5,32,6,245 245 343 48 8 342,245 245 343 48 8 342,
675,2051,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,32,5,267 99 258 347 342,267 99 258 347 342,
676,2052,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,31,8,327 186 381 51 59 67 216 254,327 186 381 51 59 67 216 254,
677,2053,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,351,Animals,Uncertain animal (mostly bovine) to R.,-5,32,5,0 343 86 171 60,0 343 86 171 60,
678,2054,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-5,32,8,267 99 87 59 65 253 230 342,267 99 87 59 65 253 230 342,
679,2055,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,31,4,0 342 125 169,0 342 125 169,
680,2056,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,32,7,391 99 186 301 155 347 342,391 99 186 301 155 347 342,
681,2057,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,71,Animals,Elephant to R.,-5,31,5,267 99 86 38 *342,267 99 86 38 342,5
682,2058,MD,Mohenjodaro,FEM vol II,1,seal,0,0,3,single sign,71,Animals,Elephant to R.,-5,32,1,38,38,
683,2060,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,32,4,267 99 222 254,267 99 222 254,
684,2061,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,32,3,345 19 176,345 19 176,
685,2063,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-5,32,4,204 112 347 342,204 112 347 342,
686,2064,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,95,Animals,Tiger to R. facing feeding trough.,-5,31,6,150 123 17 293 342 1,150 123 17 293 342 1,
687,2065,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,31,4,391 123 348 342,391 123 348 342,
688,2066,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,32,7,245 287 99 86 204 230 342,245 287 99 86 204 230 342,
689,2067,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,32,4,267 99 70 388,267 99 70 388,
690,2068,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,32,7,146 267 99 70 62 342 1,146 267 99 70 62 342 1,
691,2069,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,31,10,391 17 391 381 391 98 171 59 342 139,391 17 391 381 391 98 171 59 342 139,
692,2070,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-5,32,5,293 123 343 289 342,293 123 343 289 342,
693,2071,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,0,33,7,293 123 344 127 98 8 342,293 123 344 127 98 8 342,
694,2072,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-5,32,4,0 *025 245 245,0 25 245 245,2
695,2073,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,31,3,25 245 245,25 245 245,
696,2074,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,5,150 123 228 342 1,150 123 228 342 1,
697,2075,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,690,Scenes,Person grappling with two tigers standing on either side of him and rearing on its hind legs.(Generally compared with the Gilgamesh legend of West Asia; identified by Mahadevan with the Sarvadamana (queller of beasts)Bharata legend).,-6,32,5,186 333 99 59 211,186 333 99 59 211,
698,2076,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,2,2 12,2 12,
699,2077,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,31,6,0 345 41 76 102 190,0 345 41 76 102 190,
700,2079,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,31,6,267 99 67 205 245 342,267 99 67 205 245 342,
701,2080,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,31,4,267 99 102 162,267 99 102 162,
702,2081,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,6,267 99 387 67 72 211,267 99 387 67 72 211,
703,2082,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,3,215 102 15,215 102 15,
704,2083,MD,Mohenjodaro,FEM vol II,1,seal,0,1,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,6,267 99 72 67 8 342,267 99 72 67 8 342,
705,2083,MD,Mohenjodaro,FEM vol II,1,seal,0,2,3,single sign,13,Animals,Unicorn to R. facing cult object.,-6,32,1,144,144,
706,2084,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,7,102 287 329 343 387 65 224,102 287 329 343 387 65 224,
707,2085,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-6,32,7,267 99 102 17 336 51 342,267 99 102 17 336 51 342,
708,2086,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,690,Scenes,Person grappling with two tigers standing on either side of him and rearing on its hind legs.(Generally compared with the Gilgamesh legend of West Asia; identified by Mahadevan with the Sarvadamana (queller of beasts)Bharata legend).,-6,32,7,261 213 343 389 53 342 242,261 213 343 389 53 342 242,
709,2087,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,4,72 87 284 342,72 87 284 342,
710,2088,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,4,102 36 245 245,102 36 245 245,
711,2089,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,32,4,0 99 48 342,0 99 48 342,
712,2090,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-6,32,4,106 162 51 130,106 162 51 130,
713,2091,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-6,32,4,51 130 149 342,51 130 149 342,
714,2092,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,31,6,244 184 252 99 109 0,244 184 252 99 109 0,
715,2093,MD,Mohenjodaro,FEM vol II,1,seal,0,0,3,single sign,0,No field symbol,No Field Symbol,-5,32,1,377,377,
716,2094,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,31,5,124 247 387 259 342,124 247 387 259 342,
717,2095,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,4,0 51 186 81,0 51 186 81,
718,2097,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,32,5,204 245 102 287 342,204 245 102 287 342,
719,2098,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,7,143 286 59 99 72 341 342,143 286 59 99 72 341 342,
720,2099,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,8,147 195 343 325 109 59 347 342,147 195 343 325 109 59 347 342,
721,2100,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,31,4,267 99 124 169,267 99 124 169,
722,2101,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,32,3,41 161 391,41 161 391,
723,2102,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,31,4,267 99 348 342,267 99 348 342,
724,2103,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,31,8,267 99 87 150 201 342 98 175,267 99 87 150 201 342 98 175,
725,2104,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,31,4,0 67 48 342,0 67 48 342,
726,2105,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,31,3,336 17 402,336 17 402,
727,2106,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-6,31,3,295 87 19,295 87 19,
728,2107,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,31,9,336 51 130 53 99 124 25 176 342,336 51 130 53 99 124 25 176 342,
729,2108,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,31,Animals,Humped bull to R.,-6,32,2,25 15,25 15,
730,2109,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,11,249 89 233 123 86 59 395 99 51 130 28,249 89 233 123 86 59 395 99 51 130 28,
731,2110,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,71,Animals,Elephant to R.,-6,32,4,72 *336 *089 211,72 336 89 211,2 3
732,2111,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,9,89 3 99 336 244 17 134 86 415,89 3 99 336 244 17 134 86 415,
733,2112,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-6,31,3,175 180 0,175 180 0,
734,2113,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,2,106 15,106 15,
735,2114,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,4,403 87 319 249,403 87 319 249,
736,2115,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-6,32,6,293 123 343 403 87 342,293 123 343 403 87 342,
737,2116,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,3,67 *008 0,67 8 0,2
738,2117,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,5,57 343 87 294 342,57 343 87 294 342,
739,2118,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,31,5,70 327 128 124 169,70 327 128 124 169,
740,2119,MD,Mohenjodaro,FEM vol II,1,seal,0,1,1,right-to-left,31,Animals,Humped bull to R.,-7,32,7,163 252 261 134 98 391 391,163 252 261 134 98 391 391,
741,2119,MD,Mohenjodaro,FEM vol II,1,seal,0,2,1,right-to-left,31,Animals,Humped bull to R.,-7,32,3,336 210 402,336 210 402,
742,2120,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,31,8,214 99 389 67 112 197 342 139,214 99 389 67 112 197 342 139,
743,2121,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,33,4,124 25 176 342,124 25 176 342,
744,2122,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,690,Scenes,Person grappling with two tigers standing on either side of him and rearing on its hind legs.(Generally compared with the Gilgamesh legend of West Asia; identified by Mahadevan with the Sarvadamana (queller of beasts)Bharata legend).,-7,32,5,216 123 87 294 342,216 123 87 294 342,
745,2123,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-7,32,6,387 72 67 336 89 211,387 72 67 336 89 211,
746,2124,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,2,86 *012,86 12,2
747,2125,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,32,6,293 56 252 97 358 342,293 56 252 97 358 342,
748,2126,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,3,337 97 0,337 97 0,
749,2127,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,71,Animals,Elephant to R.,-7,32,2,114 162,114 162,
750,2128,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,9,17 293 54 180 99 109 59 342 1,17 293 54 180 99 109 59 342 1,
751,2129,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,45,Animals,Short-horned bull to R. facing feeding trough.,-7,32,8,398 379 343 65 72 121 222 254,398 379 343 65 72 121 222 254,
752,2130,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-7,32,7,127 97 391 99 87 325 211,127 97 391 99 87 325 211,
753,2131,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,113,Animals,Rhinoceros to R. facing feeding trough.,-7,31,5,264 341 347 342 1,264 341 347 342 1,
754,2132,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,31,Animals,Humped bull to R.,-7,32,4,267 99 70 211,267 99 70 211,
755,2133,MD,Mohenjodaro,FEM vol II,1,seal,0,0,3,single sign,362,"Reptiles, fish, birds",Gharial to L.,-7,31,1,59,59,
756,2134,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-7,31,5,208 97 86 2 12,208 97 86 2 12,
757,2136,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,4,267 99 65 0,267 99 65 0,
758,2137,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,5,87 244 162 342 0,87 244 162 342 0,
759,2138,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,31,8,389 53 72 327 128 342 294 375,389 53 72 327 128 342 294 375,
760,2139,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,3,406 162 176,406 162 176,
761,2140,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,243,Animals,Fabulous animal to R. with features of ox and rhinoceros facing cult object.,-7,31,5,330 176 99 124 342,330 176 99 124 342,
762,2141,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,6,202 403 99 78 347 342,202 403 99 78 347 342,
763,2142,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,32,3,65 222 254,65 222 254,
764,2143,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,5,171 59 182 293 211,171 59 182 293 211,
765,2144,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,3,182 293 342,182 293 342,
766,2145,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,5,48 342 17 406 162,48 342 17 406 162,
767,2146,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,6,391 123 65 67 233 342,391 123 65 67 233 342,
768,2147,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,5,391 99 406 162 242,391 99 406 162 242,
769,2148,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,3,41 304 176,41 304 176,
770,2151,MD,Mohenjodaro,FEM vol II,1,seal,0,0,9,no text,0,No field symbol,No Field Symbol,-7,32,3,0 220 0,0 220 0,
771,2152,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,4,124 84 402 342,124 84 402 342,
772,2153,MD,Mohenjodaro,FEM vol II,1,seal,0,0,3,single sign,31,Animals,Humped bull to R.,0,33,1,69,69,
773,2154,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,2,173 342,173 342,
774,2155,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,31,Animals,Humped bull to R.,-7,31,5,124 409 96 342 1,124 409 96 342 1,
775,2157,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,6,305 123 86 136 193 342,305 123 86 136 193 342,
776,2158,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,32,2,173 342,173 342,
777,2159,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,31,4,175 230 53 15,175 230 53 15,
778,2160,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,32,6,391 391 343 249 162 342,391 391 343 249 162 342,
779,2161,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-7,31,2,67 211,67 211,
780,2162,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-7,31,7,391 99 53 87 59 121 342,391 99 53 87 59 121 342,
781,2163,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,31,5,0 222 254 121 342,0 222 254 121 342,
782,2164,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,31,5,391 99 59 8 342,391 99 59 8 342,
783,2165,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,32,4,0 149 294 342,0 149 294 342,
784,2166,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,32,6,173 180 99 127 347 342,173 180 99 127 347 342,
785,2167,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-8,32,2,90 242,90 242,
786,2168,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,32,5,391 99 171 8 342,391 99 171 8 342,
787,2169,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,71,Animals,Elephant to R.,-8,32,7,328 307 402 301 155 211 242,328 307 402 301 155 211 242,
788,2170,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,0,No field symbol,No Field Symbol,-8,31,6,0 *244 98 178 389 15,0 244 98 178 389 15,2
789,2171,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,71,Animals,Elephant to R.,-8,32,6,87 322 99 87 59 71,87 322 99 87 59 71,
790,2173,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,32,3,379 245 245,379 245 245,
791,2174,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,11,Animals,Unicorn to R. No cult object in front.,-8,32,7,87 230 180 99 70 53 342,87 230 180 99 70 53 342,
792,2175,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,32,3,190 59 176,190 59 176,
793,2176,MD,Mohenjodaro,FEM vol II,1,seal,0,0,1,right-to-left,13,Animals,Unicorn to R. facing cult object.,-8,31,3,249 162 391,249 162 391,
